timestamp,session_id,ip_address,country,region,city,location,source,landing_path,browser,os,device_type,device_name,language,timezone,screen,viewport,user_agent,notes
2026-09-22T07:54:19.766Z,6896d7631b9aa64f10377e071ba23962,77.111.247.80,NO,,,NO,Internal,/sell/checkout.html?qty=2,Opera,Windows,desktop,Windows PC,en-US,America/Los_Angeles,1920x1080,1920x949,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 OPR/135.0.0.0",Page params: qty=2
2026-09-22T08:38:25.444Z,6896d7631b9aa64f10377e071ba23962:2,77.111.247.26,NO,,,NO,Internal,/sell/checkout.html?qty=2,Opera,Windows,desktop,Windows PC,en-US,America/Los_Angeles,1920x1080,1920x947,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 OPR/135.0.0.0",Page params: qty=2
2026-09-22T13:56:56.634Z,f20a0d329a7cb353c899fe79e7599686,34.208.194.0,US,Oregon,Boardman,"Boardman, Oregon, US",Google,/,Chrome,Linux,desktop,Desktop,en-US,UTC,800x600,1024x1366,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 (Stripebot/1.0; +https://docs.stripe.com/stripebot-crawler)",
2026-09-22T16:43:38.510Z,981662399fecea3a727154543b807518,45.151.83.208,GB,,,GB,Direct,/,Chrome,Windows,desktop,Windows PC,en-US,Europe/London,1280x720,1280x720,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/151.0.7922.34 Safari/537.36",
2026-09-22T17:52:58.980Z,0859d12e2b45d3e47c08fe080bcad624,75.90.66.252,US,Pennsylvania,Lansford,"Lansford, Pennsylvania, US",Direct,/sell/?device=samsung-galaxy-s25-ultra&storage=256GB&carrier=att&quality=flawless,Safari,macOS,desktop,Mac,en-US,America/New_York,2240x1260,1598x912,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15 Ddg/26.6.2","Page params: device=samsung-galaxy-s25-ultra&storage=256GB&carrier=att&quality=flawless | Clicked div: Samsung after 2s | Clicked div: S25 Ultra after 6s | Clicked button: Yes, This Is It after 10s | Clicked div: 256GB after 12s | Clicked div: AT&T after 17s | Clicked div: Flawless after 18s | Left page after 57s (tab/window hidden)"
2026-09-22T21:43:11.204Z,6896d7631b9aa64f10377e071ba23962:3,77.111.247.106,NO,,,NO,Internal,/sell/checkout.html?qty=2,Opera,Windows,desktop,Windows PC,en-US,America/Los_Angeles,1920x1080,1920x949,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 OPR/135.0.0.0",Page params: qty=2
2026-09-22T22:35:58.373Z,b320e4278df1ad5abb5d0ef98c2c096b,76.32.104.105,US,California,Reseda,"Reseda, California, US",Internal,/sell/checkout.html?qty=1,Safari,macOS,desktop,Mac,en-US,America/Los_Angeles,1440x900,1387x701,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",Page params: qty=1
2026-09-22T23:03:11.459Z,6896d7631b9aa64f10377e071ba23962:4,77.111.247.25,NO,,,NO,Internal,/sell/checkout.html?qty=2,Opera,Windows,desktop,Windows PC,en-US,America/Los_Angeles,1920x1080,1920x947,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36 OPR/135.0.0.0",Page params: qty=2
