timestamp,session_id,ip_address,country,region,city,location,source,landing_path,browser,os,device_type,device_name,language,timezone,screen,viewport,user_agent,notes
2026-08-31T00:01:36.717Z,a5e62a8f0627c0b76fbeb0c24c7584f0:4,71.206.77.219,US,Florida,Fort Lauderdale,"Fort Lauderdale, Florida, US",direct,/track-order.html?orderId=SHC-24402&fromEmailLink=1&email=93mediabrandon%40gmail.com,Chrome,Windows,desktop,Windows PC,en-US,America/New_York,1920x1080,1920x919,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",
2026-08-31T00:15:22.624Z,08d2668e2a3dfe654852cc0dd7378069,173.70.24.65,US,New Jersey,Bridgewater,"Bridgewater, New Jersey, US",referral_secondhandcell.com,/sell/,Chrome,Windows,desktop,Windows PC,en-US,America/New_York,2560x1440,2560x1267,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",Left page after 4s (internal navigation) | Clicked div: iPhone after 1s
2026-08-31T05:06:56.883Z,5dad776c397ed3285a4f35f381723cfe,136.124.33.128,US,Iowa,Council Bluffs,"Council Bluffs, Iowa, US",Direct,/,Firefox,Windows,desktop,Windows PC,en-US,America/New_York,1920x1080,1280x720,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:152.0) Gecko/20100101 Firefox/152.0,Left page after 1s (tab/window close)
2026-08-31T05:59:36.731Z,0991bfe2996876b54828b616a9543f33,71.206.77.219,US,Florida,Fort Lauderdale,"Fort Lauderdale, Florida, US",Direct,/track-order.html?orderId=SHC-24402&fromEmailLink=1&email=93mediabrandon%40gmail.com,Chrome,Windows,desktop,Windows PC,en-US,America/New_York,1920x1080,1920x919,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",Page params: orderId=SHC-24402&fromEmailLink=1&email=93mediabrandon%40gmail.com | Left page after 2s (tab/window hidden)
2026-08-31T06:53:53.105Z,58dca113f4f41e50bab0ef6be52d37a4,54.160.228.218,US,Virginia,Ashburn,"Ashburn, Virginia, US",Direct,/,Chrome,Windows,desktop,Windows PC,en-US,Etc/Unknown,1280x1024,1280x256,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",Left page after 15s (tab/window hidden)
2026-08-31T07:06:46.783Z,44e2b560eda3e0224c93074c060172bb,54.160.228.218,US,Virginia,Ashburn,"Ashburn, Virginia, US",Direct,/,Chrome,Windows,desktop,Windows PC,en-US,Etc/Unknown,1280x1024,1280x256,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",Left page after 15s (tab/window hidden)
2026-08-31T07:10:34.320Z,0991bfe2996876b54828b616a9543f33:2,71.206.77.219,US,Florida,Fort Lauderdale,"Fort Lauderdale, Florida, US",direct,/track-order.html?orderId=SHC-24402&fromEmailLink=1&email=93mediabrandon%40gmail.com,Chrome,Windows,desktop,Windows PC,en-US,America/New_York,1920x1080,1920x919,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",
2026-08-31T08:34:43.213Z,0991bfe2996876b54828b616a9543f33:3,71.206.77.219,US,Florida,Fort Lauderdale,"Fort Lauderdale, Florida, US",direct,/track-order.html?orderId=SHC-24402&fromEmailLink=1&email=93mediabrandon%40gmail.com,Chrome,Windows,desktop,Windows PC,en-US,America/New_York,1920x1080,1920x919,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",
