timestamp,session_id,ip_address,country,region,city,location,source,landing_path,browser,os,device_type,device_name,language,timezone,screen,viewport,user_agent,notes
2026-09-08T03:55:37.713Z,0d63ebab887a6bd2914e535d1043b28e,174.235.102.159,US,,,US,organic_google,/,Chrome,Android,mobile,Android Device,en-US,America/New_York,384x832,384x750,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Mobile Safari/537.36","Clicked a: Login/Sign Up after 5s | Left page after 7s (tab/window hidden) | Clicked a: Get My Instant Quote after 18s | Clicked div: iPhone after 2s | Clicked div: IPHONE 16 PRO MAX after 28s | Clicked button: No, Choose Again after 34s | Clicked div: IPHONE 16 PRO MAX after 38s | Clicked button: Yes, This Is It after 39s | Clicked div: 512GB after 41s | Clicked div: Unlocked after 43s | Clicked div: Flawless after 44s"
2026-09-08T07:05:36.318Z,0259b848bd25bb499b8a89a43fb629ba,202.120.38.189,CN,Shanghai,Shanghai,"Shanghai, Shanghai, CN",Direct,/,Chrome,Linux,desktop,Desktop,en-US,Asia/Shanghai,1280x720,1280x720,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/148.0.7778.96 Safari/537.36",
2026-09-08T08:42:48.789Z,bfe5f46e37339e2142e06ef94d788fbf,43.166.1.155,KR,Seoul,Seoul,"Seoul, Seoul, KR",Direct,/sell/,Chrome,Windows,desktop,Windows PC,en-US,Asia/Shanghai,1800x1125,1800x1125,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",
2026-09-08T17:52:12.530Z,691b7a60492542207d484a4bb9ec9f49,136.226.51.33,US,Virginia,Reston,"Reston, Virginia, US",direct,/fix-issue.html?orderId=SHC-23542&deviceKey=SHC-23542%3A%3A0,Chrome,Android,mobile,Android Device,en-US,America/New_York,2400x1350,1439x722,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Mobile Safari/537.36 EdgA/152.0.0.0",Page params: orderId=SHC-23542&deviceKey=SHC-23542%3A%3A0 | Left page after 60s (tab/window hidden)
